asin,status,syncroPrice,amazonPrice,syncroStock,amazonStock,priceDiff,stockDiff
"B0F1JRDS8F","MISSING_IN_AMAZON","40.35",,"20",,,
"B0BK8P9KSW","MISSING_IN_AMAZON","185.7",,"20",,,
"B0DSBW7861","MATCH","150.96","150.96","20","20","0","0"
"B07QFQ179L","MISSING_IN_AMAZON","227.29",,"20",,,
"B0CQPNDL4B","MISSING_IN_AMAZON","0",,"0",,,
"B0DTGCYLT5","MATCH","54.95","54.95","20","20","0","0"
"B0B28TMNNX","MISSING_IN_AMAZON","45.84",,"20",,,
"B0BFFCXDTR","MATCH","114.18","114.18","0","0","0","0"
"B0DPCG9CN8","MISSING_IN_AMAZON","87.83",,"20",,,
"B0CYLTQ2GK","PRICE_MISMATCH","166.33","166.68","20","20","-0.35","0"
"B099J25XG7","MATCH","232.87","232.87","20","20","0","0"
"B007T4S3PY","MISSING_IN_AMAZON","133.06",,"20",,,
"B0CKZB7MDK","MATCH","62.15","62.15","10","10","0","0"
"B0948PH2F8","MATCH","119.82","119.82","15","15","0","0"
"B09PTGZMXB","MATCH","173.9","173.9","20","20","0","0"
"B0CYPT8NZ5","MATCH","117.78","117.78","6","6","0","0"
"B09LCQ2LMX","MISSING_IN_AMAZON","56.63",,"3",,,
"B0CJXJNZ7R","PRICE_MISMATCH","69.22","69.36","20","20","-0.14","0"
"B0977ZM4L2","MISSING_IN_AMAZON","53.14",,"20",,,
"B0BSH3GK6B","MISSING_IN_AMAZON","85.41",,"20",,,
"B00PA6SU3I","MISSING_IN_AMAZON","45.84",,"20",,,
"B0BZKW8KRH","MISSING_IN_AMAZON","0",,"0",,,
"B0007L712C","MATCH","105.4","105.4","20","20","0","0"
"B0D8T8GNDP","MATCH","73.19","73.19","20","20","0","0"
"B00UM7FX80","MATCH","145.05","145.05","0","0","0","0"
"B09XKKRLKH","MISSING_IN_AMAZON","175.83",,"8",,,
"B0D7CGNNX8","PRICE_AND_STOCK_MISMATCH","74.83","63.98","20","30","10.85","-10"
"B0CFRNH9BG","MISSING_IN_AMAZON","110.61",,"20",,,
"B08F14LXXP","MISSING_IN_AMAZON","63.96",,"20",,,
"B07KXNWFJT","MISSING_IN_AMAZON","0",,"0",,,
"B0CJ8SFPJ5","MISSING_IN_AMAZON","104.5",,"20",,,
"B0BZD45WWM","MATCH","112.02","112.02","20","20","0","0"
"B0CMLCGF2N","MISSING_IN_AMAZON","54.83",,"20",,,
"B07S9YD1ZN","MISSING_IN_AMAZON","45.92",,"20",,,
"B0C44D2X5Z","MATCH","81.8","81.8","20","20","0","0"
"B0DPXJFFK4","MATCH","109.01","109.01","20","20","0","0"
"B0DDT8PD4N","MATCH","239.88","239.88","0","0","0","0"
"B0CS9BVBV1","MATCH","49.44","49.44","20","20","0","0"
"B0DSJJMRFL","MISSING_IN_AMAZON","393.3",,"9",,,
"B0CWVVKWPB","MATCH","105.45","105.45","14","14","0","0"
"B0F79PHXC9","PRICE_MISMATCH","58.43","58.55","12","12","-0.12","0"
"B0CHZ7KLSP","MATCH","110.58","110.58","15","15","0","0"
"B07FRN44C7","MISSING_IN_AMAZON","61.77",,"10",,,
"B0CMCX89MY","MISSING_IN_AMAZON","74.62",,"20",,,
"B0C3CMHJYX","MATCH","62.17","62.17","4","4","0","0"
"B075BQYDFV","MISSING_IN_AMAZON","41.07",,"5",,,
"B07PVCHCD7","MATCH","113.46","113.46","16","16","0","0"
"B0BZVVNS9G","MATCH","40.53","40.53","20","20","0","0"
"B075RD1K3P","MISSING_IN_AMAZON","45.94",,"2",,,
"B071VC4RZM","MISSING_IN_AMAZON","164.8",,"20",,,
"B0DWK44KTQ","PRICE_MISMATCH","65.62","65.76","20","20","-0.14","0"
"B0DB5JJ95P","MATCH","96.2","96.2","20","20","0","0"
"B0F1TF54K4","MATCH","105.19","105.19","2","2","0","0"
"B0929DYRD2","MISSING_IN_AMAZON","126.67",,"19",,,
"B016FVJUX0","MISSING_IN_AMAZON","72.74",,"20",,,
"B0D8V5Y6N4","MATCH","239.88","239.88","2","2","0","0"
"B07JL4J6YG","MISSING_IN_AMAZON","105.12",,"20",,,
"B00006B8BJ","MISSING_IN_AMAZON","37.83",,"20",,,
"B00WAS1522","MATCH","545.79","545.79","19","19","0","0"
"B0C9JB9N43","MISSING_IN_AMAZON","96.2",,"20",,,
"B0CSD549VV","MATCH","45.05","45.05","20","20","0","0"
"B0D5WSZ5BC","PRICE_MISMATCH","113.32","113.55","20","20","-0.23","0"
"B09M4ZXDB2","MISSING_IN_AMAZON","63.82",,"2",,,
"B0723988J3","MISSING_IN_AMAZON","97.99",,"20",,,
"B0DRJKGG48","PRICE_MISMATCH","38.65","38.73","4","4","-0.08","0"
"B0C4YFYWF9","MATCH","92.76","92.76","2","2","0","0"
"B0DMVMHZGP","PRICE_MISMATCH","44.04","44.13","20","20","-0.09","0"
"B0F74K7PZQ","MISSING_IN_AMAZON","204.1",,"0",,,
"B0CJM3T218","MATCH","62.12","62.12","20","20","0","0"
"B0CZL7ML7C","MATCH","43.93","43.93","20","20","0","0"
"B08FCQ1ZJJ","MISSING_IN_AMAZON","223.88",,"20",,,
"B0CCQJR9H9","PRICE_MISMATCH","0","139.74","0","0","-139.74","0"
"B0B52F33KX","MISSING_IN_AMAZON","236.4",,"9",,,
"B0CF1Y6FNW","PRICE_MISMATCH","51.24","51.34","11","11","-0.1","0"
"B0BYKWSH2D","MISSING_IN_AMAZON","56.63",,"20",,,
"B00OAYHIRA","MATCH","65.62","65.62","20","20","0","0"
"B0CP9FD9WN","MATCH","60.23","60.23","20","20","0","0"
"B0DPQXRRML","PRICE_AND_STOCK_MISMATCH","353.52","335.2","20","0","18.32","20"
"B0C94K4XMC","MISSING_IN_AMAZON","58.43",,"20",,,
"B07JYBSSBN","MISSING_IN_AMAZON","0",,"0",,,
"B09QH3NHL2","MISSING_IN_AMAZON","553.42",,"20",,,
"B0CP9S55Y7","MATCH","118.02","118.02","20","20","0","0"
"B002JPQE4K","MISSING_IN_AMAZON","54.95",,"20",,,
"B09993627M","MISSING_IN_AMAZON","53.14",,"20",,,
"B07N26CQKY","MISSING_IN_AMAZON","359.52",,"3",,,
"B0CH9QCDLF","MATCH","38.65","38.65","20","20","0","0"
"B09BQNYMMM","MISSING_IN_AMAZON","49.54",,"20",,,
"B07Y8RT43K","MATCH","92.72","92.72","20","20","0","0"
"B0056NPTIE","MISSING_IN_AMAZON","148.19",,"6",,,
"B00XZ9NRK8","MISSING_IN_AMAZON","68.39",,"20",,,
"B0C61S7FD5","MATCH","158.63","158.63","20","20","0","0"
"B08RNDR826","MISSING_IN_AMAZON","40.45",,"20",,,
"B08JVHJJG4","MISSING_IN_AMAZON","92.94",,"20",,,
"B08QYBBCQ4","MISSING_IN_AMAZON","158.79",,"20",,,
"B083LF8PJS","MISSING_IN_AMAZON","269.4",,"20",,,
"1624146236","MISSING_IN_AMAZON","56.83",,"20",,,
"B0CH86ZSCL","MISSING_IN_AMAZON","63.96",,"0",,,
"1423441303","MISSING_IN_AMAZON","55.88",,"20",,,
"B01N4KEJY4","MISSING_IN_AMAZON","135.71",,"20",,,
"B083RTTB4T","MISSING_IN_AMAZON","64.02",,"0",,,
"B0DYDJ86X2","MATCH","68.54","68.54","5","5","0","0"
"B0CJNN19DT","MATCH","116.04","116.04","20","20","0","0"
"B00DYC9ZUW","MATCH","99.81","99.81","17","17","0","0"
"B000HYQHJM","MATCH","67.31","67.31","20","20","0","0"
"B082VWWSZJ","MISSING_IN_AMAZON","45.86",,"20",,,
"B0CPY4W3PS","MATCH","79.11","79.11","20","20","0","0"
"B0DS5NP2S9","MATCH","42.24","42.24","20","20","0","0"
"B0DCBYNBB6","MATCH","145.05","145.05","20","20","0","0"
"B0F162P54V","MATCH","176.66","176.66","20","20","0","0"
"B0CNVR6R8N","MISSING_IN_AMAZON","45.12",,"20",,,
"B0DQFZHY6M","MATCH","72.82","72.82","20","20","0","0"
"B07QRWD37G","MATCH","208.4","208.4","20","20","0","0"
"B077T2T2YZ","MISSING_IN_AMAZON","957.96",,"20",,,
"B09M7XQ4FC","MATCH","483.59","483.59","20","20","0","0"
"0807091871","MISSING_IN_AMAZON","43.9",,"3",,,
"B08LGVJHPM","MISSING_IN_AMAZON","96.57",,"7",,,
"B000LGKH2E","MATCH","174.12","174.12","20","20","0","0"
"B09CR75TRR","MISSING_IN_AMAZON","410.08",,"11",,,
"B00KWH34VI","MISSING_IN_AMAZON","170.65",,"20",,,
"B0CPDGG1DC","MATCH","245.89","245.89","20","20","0","0"
"B0BHL79RRP","MISSING_IN_AMAZON","49.4",,"20",,,
"1496435303","MISSING_IN_AMAZON","54.04",,"20",,,
"B001J4ZOAW","MISSING_IN_AMAZON","247.26",,"20",,,
"B0F1MFF7PN","MATCH","108.78","108.78","20","20","0","0"
"B0DXPBS4NC","MATCH","140.98","140.98","20","20","0","0"
"B0C7MR5KZP","MISSING_IN_AMAZON","1071.12",,"20",,,
"1424562147","MISSING_IN_AMAZON","54.38",,"20",,,
"B06ZYCC7YG","MISSING_IN_AMAZON","208.05",,"14",,,
"B003J35KNC","MISSING_IN_AMAZON","118.04",,"20",,,
"B078V3P4MM","MISSING_IN_AMAZON","45.94",,"20",,,
"B0CCCT1948","MISSING_IN_AMAZON","47.64",,"20",,,
"B0F2YX1RSV","MATCH","99.77","99.77","20","20","0","0"
"B01FUV8E7E","MISSING_IN_AMAZON","53.11",,"20",,,
"1600595871","MISSING_IN_AMAZON","0",,"0",,,
"B00O1B722S","MISSING_IN_AMAZON","2601.35",,"10",,,
"B0C777G761","MATCH","128.7","128.7","20","20","0","0"
"B0DPZFR8M9","MISSING_IN_AMAZON","0",,"0",,,
"B0003040ZS","MATCH","178.5","178.5","20","20","0","0"
"B0CGNSFXVH","MATCH","96.21","96.21","20","20","0","0"
"B08ZCNKVWH","MISSING_IN_AMAZON","99.79",,"20",,,
"B0CS335RMJ","MATCH","67.56","67.56","20","20","0","0"
"1570627436","MISSING_IN_AMAZON","67.35",,"20",,,
"B08YRW7KVJ","MISSING_IN_AMAZON","63.47",,"20",,,
"B0BXL2TQ4M","MATCH","54.83","54.83","20","20","0","0"
"B084DGKHXY","MISSING_IN_AMAZON","69.36",,"18",,,
"B0DMVB7CTS","PRICE_MISMATCH","79.11","79.27","20","20","-0.16","0"
"B0BRD6S8BX","MATCH","81.98","81.98","19","19","0","0"
"B000K7VHQE","MISSING_IN_AMAZON","41.85",,"0",,,
"0262134721","MISSING_IN_AMAZON","57.35",,"0",,,
"B0DZT9LQQJ","MISSING_IN_AMAZON","72.29",,"20",,,
"B0BJ25JVZT","MISSING_IN_AMAZON","110.81",,"20",,,
"B0DXTXWGG2","MATCH","45.84","45.84","20","20","0","0"
"0805088091","MISSING_IN_AMAZON","54.83",,"20",,,
"B0F8K4MQRH","MATCH","62.03","62.03","20","20","0","0"
"B0DGYJG9G5","MATCH","81.98","81.98","10","10","0","0"
"B0DGWZBBL6","MATCH","49.54","49.54","0","0","0","0"
"B0CV52NVG5","PRICE_MISMATCH","141.07","141.36","20","20","-0.29","0"
"B0B9RBGNSR","MATCH","283.23","283.23","20","20","0","0"
"B0CJHNVPLJ","MATCH","74.77","74.77","20","20","0","0"
"B000HVXNWO","MATCH","72.9","72.9","20","20","0","0"
"B07SB8XTS1","MISSING_IN_AMAZON","241.1",,"20",,,
"B0CWNTF1SC","MATCH","103.39","103.39","20","20","0","0"
"B0CPQZHRBB","MISSING_IN_AMAZON","213.02",,"20",,,
"B09NQXXLBP","MISSING_IN_AMAZON","96.39",,"20",,,
"B0CQMD9S7B","PRICE_MISMATCH","0","86.29","0","0","-86.29","0"
"B0CBG7BTTN","PRICE_MISMATCH","49.44","49.54","20","20","-0.1","0"
"B0CRP3G57B","MATCH","72.82","72.82","20","20","0","0"
"B06Y4PK96B","MISSING_IN_AMAZON","34.98",,"20",,,
"B0F485JPBJ","MATCH","94.4","94.4","20","20","0","0"
"B018KHA892","MISSING_IN_AMAZON","72.99",,"20",,,
"B08CZYD4NH","MISSING_IN_AMAZON","56.9",,"20",,,
"1425811558","MISSING_IN_AMAZON","95.22",,"0",,,
"B0F5GM2H2K","PRICE_MISMATCH","40.45","40.53","20","20","-0.08","0"
"B0CK1ZNTMC","MISSING_IN_AMAZON","112.38",,"20",,,
"B0DSTZWRHQ","PRICE_MISMATCH","134.68","134.96","20","20","-0.28","0"
"B09HR64LZP","MATCH","163.9","163.9","0","0","0","0"
"B0BZ7XVF3M","MISSING_IN_AMAZON","76.93",,"20",,,
"B0BDZTPZ32","PRICE_MISMATCH","0","453.58","0","0","-453.58","0"
"B0DZ6QR457","MATCH","78.37","78.37","20","20","0","0"
"B09BFLNFF3","MISSING_IN_AMAZON","67.56",,"20",,,
"B0F2HH4HNK","MATCH","193.71","193.71","20","20","0","0"
"B0CNGWCKCQ","MISSING_IN_AMAZON","94.61",,"20",,,
"B07CZS78R5","MATCH","182.14","182.14","20","20","0","0"
"B0FH9GY3F4","MATCH","201.27","201.27","20","20","0","0"
"1590175832","MISSING_IN_AMAZON","55.19",,"20",,,
"B0DNJWWZTX","MATCH","61.77","61.77","20","20","0","0"
"B0B2KWRBBW","MATCH","113.02","113.02","20","20","0","0"
"B08WNL9846","PRICE_MISMATCH","0","335.1","0","0","-335.1","0"
"B0FC2FXNGM","MISSING_IN_AMAZON","0",,"0",,,
"B0DL5M2X15","PRICE_MISMATCH","45.84","45.94","20","20","-0.1","0"
"B07F1HG1JB","MISSING_IN_AMAZON","71.17",,"20",,,
"B0CDCNRPF2","MATCH","99.93","99.93","20","20","0","0"
"B0CRDTHXQ1","MATCH","40.35","40.35","20","20","0","0"
"1681884674","MISSING_IN_AMAZON","56.31",,"9",,,
"B0CHRBR2J3","MISSING_IN_AMAZON","128.83",,"20",,,
"B0DT9L83Z2","PRICE_MISMATCH","56.63","56.75","20","20","-0.12","0"
"B0DCFTR3FM","MATCH","85.98","85.98","20","20","0","0"
"B09G733KQY","MISSING_IN_AMAZON","115.91",,"19",,,
"B0F3J9TMNG","MATCH","105.4","105.4","20","20","0","0"
"B07X1LD47Z","MATCH","81.91","81.91","20","20","0","0"
"B0F9YWM9K6","MATCH","344.36","344.36","20","20","0","0"
"B006JRI38O","MISSING_IN_AMAZON","170.3",,"20",,,
"B0DD7H9LGC","MISSING_IN_AMAZON","54.95",,"0",,,
"B0CZ6Z8FQC","PRICE_MISMATCH","79.11","79.27","20","20","-0.16","0"
"B0FDWN929T","MATCH","58.43","58.43","20","20","0","0"
"B079H8L457","MISSING_IN_AMAZON","101.8",,"20",,,
"B0F862G5RN","PRICE_MISMATCH","105.19","105.4","20","20","-0.21","0"
"B07X54VCD9","MISSING_IN_AMAZON","40.53",,"20",,,
"B0DMVZSNLY","MISSING_IN_AMAZON","78.14",,"20",,,
"1591401461","MISSING_IN_AMAZON","74.79",,"0",,,
"B0F1FR1CN5","MISSING_IN_AMAZON","0",,"0",,,
"B0C98W8MD2","MISSING_IN_AMAZON","99.5",,"20",,,
"B00CH1E9L6","MISSING_IN_AMAZON","38.49",,"20",,,
"B01DY8FOK0","MISSING_IN_AMAZON","64.98",,"19",,,
"B08GPKL3BH","MISSING_IN_AMAZON","60.23",,"8",,,
"B0BQWMKX85","MATCH","39.81","39.81","20","20","0","0"
"B08FCRNGXT","MISSING_IN_AMAZON","64.74",,"0",,,
"B0DXKPZ2D9","MATCH","92.56","92.56","10","10","0","0"
"B07S6SZGH6","MATCH","134.06","134.06","20","20","0","0"
"B0CHF9VB23","MISSING_IN_AMAZON","84.28",,"20",,,
"B0CZYRGZTZ","MISSING_IN_AMAZON","78.21",,"15",,,
"B0BSD75W8D","MATCH","80.01","80.01","20","20","0","0"
"B07MN2PKXQ","MISSING_IN_AMAZON","0",,"0",,,
"B07ZG22XQQ","MATCH","110.74","110.74","7","7","0","0"
"B0CF1GPJ83","MISSING_IN_AMAZON","285.58",,"20",,,
"B07J43CWC3","MISSING_IN_AMAZON","219.96",,"20",,,
"B0DBHSYFN1","MATCH","77.65","77.65","20","20","0","0"
"B0D2VYF327","MATCH","92.79","92.79","10","10","0","0"
"B0CBNGB7RD","PRICE_MISMATCH","65.62","65.76","20","20","-0.14","0"
"B0DL5S18LV","PRICE_MISMATCH","53.03","53.14","20","20","-0.11","0"
"B0DPF6RYGF","PRICE_MISMATCH","124.97","125.23","20","20","-0.26","0"
"B09K26FPZK","MISSING_IN_AMAZON","120.25",,"20",,,
"B0DJQY1PD1","MATCH","56.63","56.63","3","3","0","0"
"B0DQ8997MC","MATCH","83.61","83.61","20","20","0","0"
"B0CZ9DQ75K","MATCH","135.99","135.99","20","20","0","0"
"B0BTXNN8B8","MATCH","184.96","184.96","20","20","0","0"
"B0C1ZGVC9C","MISSING_IN_AMAZON","0",,"0",,,
"B0CLS577QW","MISSING_IN_AMAZON","0",,"0",,,
"B0DT6VF6SG","PRICE_MISMATCH","205.67","206.09","2","2","-0.42","0"
"1645584291","MISSING_IN_AMAZON","50.34",,"20",,,
"B091NR9HQ7","MISSING_IN_AMAZON","121.62",,"20",,,
"045122213X","MISSING_IN_AMAZON","64.71",,"20",,,
"B00Z7NZYP6","MISSING_IN_AMAZON","299.65",,"7",,,
"B0CQS47P72","MATCH","65.62","65.62","20","20","0","0"
"B0DR8GZ5ND","MATCH","127.4","127.4","14","14","0","0"
"B0DK4P75F2","MATCH","129.5","129.5","20","20","0","0"
"B004PG18CO","MISSING_IN_AMAZON","235.17",,"12",,,
"B0DPHD1K3X","PRICE_MISMATCH","0","72.18","0","0","-72.18","0"
"B08TQW3STL","MISSING_IN_AMAZON","0",,"0",,,
"B0DPFSB8BS","MATCH","295.82","295.82","20","20","0","0"
"B0CNGRFRM9","MATCH","303.64","303.64","20","20","0","0"
"B0DFH6X6PK","MATCH","135.72","135.72","20","20","0","0"
"B0B97447RV","MATCH","137.56","137.56","20","20","0","0"
"B08V8F9PCL","MATCH","85.41","85.41","20","20","0","0"
"B08HSM5Y7P","MISSING_IN_AMAZON","180.74",,"2",,,
"B0C89P247V","MISSING_IN_AMAZON","78.21",,"19",,,
"B0D8384PYZ","MATCH","53.03","53.03","20","20","0","0"
"0486429784","MISSING_IN_AMAZON","52.94",,"20",,,
"B095C31M4K","MISSING_IN_AMAZON","114.34",,"20",,,
"B0B512Y6LT","MISSING_IN_AMAZON","236.96",,"20",,,
"B0C6ZZNZCL","MATCH","184.7","184.7","20","20","0","0"
"B0F42DHSDY","MATCH","328.19","328.19","11","11","0","0"
"B088N8856H","MATCH","268.4","268.4","20","20","0","0"
"B0B8W57DMS","MATCH","193.71","193.71","8","8","0","0"
"B09XXY68W4","MATCH","92.79","92.79","20","20","0","0"
"B0D3PLW596","MISSING_IN_AMAZON","100",,"20",,,
"B0CC9ML8JT","MISSING_IN_AMAZON","54.95",,"6",,,
"B0BG1YKNXN","MATCH","117.82","117.82","11","11","0","0"
"B0CJVBRJP1","MISSING_IN_AMAZON","54.05",,"0",,,
"B0BFBLF9VC","MATCH","112.61","112.61","20","20","0","0"
"B09JVCDTT6","MISSING_IN_AMAZON","44.04",,"4",,,
"B07G3J94XC","MATCH","800.76","800.76","20","20","0","0"
"B0F59L3WT4","MISSING_IN_AMAZON","0",,"0",,,
"B0D841JM6S","MISSING_IN_AMAZON","82.01",,"20",,,
"B0D4VKW1SM","MATCH","202.3","202.3","20","20","0","0"
"B0DSPYBYM8","MATCH","179.29","179.29","20","20","0","0"
"B07VL5GSHJ","MATCH","139.64","139.64","0","0","0","0"
"B0BD2373Q4","MATCH","52.84","52.84","20","20","0","0"
"B003KBEOOO","MISSING_IN_AMAZON","357.46",,"14",,,
"B07RRVJ86Y","MISSING_IN_AMAZON","65.62",,"13",,,
"B07HH44FYB","MISSING_IN_AMAZON","53.25",,"20",,,
"B07BFG7XNW","MATCH","231.46","231.46","20","20","0","0"
"B0CP45Q4RH","PRICE_MISMATCH","74.62","74.77","20","20","-0.15","0"
"B08P2BDN2K","MATCH","193.01","193.01","20","20","0","0"
"B07RHCLJ71","MATCH","351.28","351.28","20","20","0","0"
"B0D3FTLVT6","PRICE_AND_STOCK_MISMATCH","111.66","111.59","20","21","0.07","-1"
"B07RV6K37D","MISSING_IN_AMAZON","40.33",,"20",,,
"B074V4K6DM","MISSING_IN_AMAZON","0",,"0",,,
"B08Y6JCD15","MISSING_IN_AMAZON","287.66",,"18",,,
"B0CBQZ3ZT9","MATCH","60.23","60.23","20","20","0","0"
"B0CLRF4YKT","MATCH","96.2","96.2","20","20","0","0"
"B0D5VH9LV4","MATCH","53.03","53.03","0","0","0","0"
"B0CVQTBD32","MISSING_IN_AMAZON","130.33",,"20",,,
"B0B9H82Y76","MISSING_IN_AMAZON","74.62",,"13",,,
"B08NK4CYPG","MISSING_IN_AMAZON","132.16",,"20",,,
"B09M7CF3MD","PRICE_MISMATCH","238.27","238.76","10","10","-0.49","0"
"B0D6W9KPW6","MISSING_IN_AMAZON","155.99",,"20",,,
"B0CH841H8W","MISSING_IN_AMAZON","121.62",,"20",,,
"B0B6NZTWY1","PRICE_AND_STOCK_MISMATCH","65.59","63.98","20","19","1.61","1"
"B0DZNPX6B7","MATCH","98.03","98.03","12","12","0","0"
"B0CFJ887CN","PRICE_MISMATCH","101.59","101.8","20","20","-0.21","0"
"B01GNL9GE0","MISSING_IN_AMAZON","87.6",,"20",,,
"B0CB823P74","PRICE_MISMATCH","0","44.7","0","0","-44.7","0"
"B0CC4VRFTH","MATCH","110.81","110.81","20","20","0","0"
"B0F3D3RQCN","MATCH","136.04","136.04","4","4","0","0"
"B09BZ9SW5F","MISSING_IN_AMAZON","55.01",,"20",,,
"B08TWR7R2Q","PRICE_MISMATCH","0","43.91","0","0","-43.91","0"
"B0BRQTQQ1L","PRICE_MISMATCH","0","8983.54","0","0","-8983.54","0"
"B0CTKG4NP4","MATCH","76.41","76.41","0","0","0","0"
"B074RFV58B","MATCH","149.46","149.46","12","12","0","0"
"B0CNRW3BXS","MATCH","48.86","48.86","11","11","0","0"
"B08XXTGJWD","MISSING_IN_AMAZON","40.45",,"20",,,
"B0CNCWCFSD","MISSING_IN_AMAZON","90.8",,"20",,,
"B07W7XSXBV","MISSING_IN_AMAZON","261",,"19",,,
"B072MJ3WSX","PRICE_MISMATCH","99.81","100.02","20","20","-0.21","0"
"B0DCNT8P26","MATCH","155.79","155.79","20","20","0","0"
"B01LX13XXO","PRICE_MISMATCH","96.93","97.13","2","2","-0.2","0"
"B0CP1QDTCQ","MATCH","44.04","44.04","20","20","0","0"
"B07BKWVHXV","MISSING_IN_AMAZON","115.25",,"20",,,
"048682845X","MISSING_IN_AMAZON","55.43",,"20",,,
"B0CNGW2B5Y","MISSING_IN_AMAZON","62.15",,"20",,,
"B00EZ4E3AA","MISSING_IN_AMAZON","65.21",,"2",,,
"B0F2M72V4N","MATCH","88.82","88.82","13","13","0","0"
"B07YCD5S83","MISSING_IN_AMAZON","170.28",,"20",,,
"B0FBXC7P9H","MATCH","45.94","45.94","20","20","0","0"
"B0CHZ5RM8P","MATCH","108.8","108.8","20","20","0","0"
"B0BFWL9DV8","MISSING_IN_AMAZON","294.64",,"20",,,
"9189143892","MISSING_IN_AMAZON","85.58",,"20",,,
"B07CRRBZ39","MISSING_IN_AMAZON","56.63",,"20",,,
"B07SK88ZR2","MISSING_IN_AMAZON","118.27",,"20",,,
"B0DS6BLL26","MISSING_IN_AMAZON","96.2",,"20",,,
"B0DX71FXGY","MISSING_IN_AMAZON","226.96",,"20",,,
"B0CX8S2HBY","MATCH","58.55","58.55","20","20","0","0"
"B0BMWFC99C","MISSING_IN_AMAZON","144.75",,"18",,,
"B0BGM5WNXK","MISSING_IN_AMAZON","143.35",,"4",,,
"B0BN7LMRYS","MISSING_IN_AMAZON","170.5",,"0",,,
"B095C4F5RC","MATCH","97.07","97.07","20","20","0","0"
"B0F48265X7","MISSING_IN_AMAZON","89.19",,"7",,,
"B0BL382H1F","MISSING_IN_AMAZON","0",,"0",,,
"B0D44JQ3CN","MISSING_IN_AMAZON","355.9",,"12",,,
"B0F388ZJY6","MATCH","207.7","207.7","20","20","0","0"
"B0DM17JR1N","MISSING_IN_AMAZON","400.12",,"12",,,
"B07CVM3THP","MISSING_IN_AMAZON","130.56",,"20",,,
"B0BHNZ72T3","MISSING_IN_AMAZON","0",,"0",,,
"B0DB75SJQF","MATCH","109.55","109.55","5","5","0","0"
"B094XW5BKQ","MISSING_IN_AMAZON","193.31",,"20",,,
"1599042746","MISSING_IN_AMAZON","0",,"0",,,
"B0DNH7ZS55","MATCH","40.35","40.35","20","20","0","0"
"B075GH6THJ","MATCH","114.87","114.87","20","20","0","0"
"B0F1ZZL3QB","MISSING_IN_AMAZON","90.99",,"20",,,
"B0BP9846P5","MISSING_IN_AMAZON","45.94",,"20",,,
"B0BLD6G48Q","MISSING_IN_AMAZON","81.98",,"14",,,
"B00756GWZE","MISSING_IN_AMAZON","81.53",,"5",,,
"B0B4J6PXPN","MISSING_IN_AMAZON","256.78",,"20",,,
"B09MFS8Z9K","MATCH","145.07","145.07","20","20","0","0"
"B0833BSH47","MATCH","36.93","36.93","20","20","0","0"
"B0CM44YW31","PRICE_MISMATCH","205.92","206.34","20","20","-0.42","0"
"B0F2K5WMLK","MISSING_IN_AMAZON","107.21",,"20",,,
"1623611156","MISSING_IN_AMAZON","61.95",,"20",,,
"B01N7S3NGF","MISSING_IN_AMAZON","39.73",,"7",,,
"B081R2LR8Q","MISSING_IN_AMAZON","44.74",,"20",,,
"B0CMZY9W1V","MATCH","171.73","171.73","10","10","0","0"
